timestamp,aqi_numeric,temperature,relative_humidity,wind_speed,pressure,pm2_5,pm10,no2,o3,hour,day_of_week,is_weekend,pm2_5_lag24h,pm10_lag24h,no2_lag24h,o3_lag24h,temperature_lag24h,relative_humidity_lag24h,wind_speed_lag24h,pressure_lag24h,aqi_lag1h,aqi_lag3h,aqi_lag6h,pm25_lag6h,pm10_lag6h
2025-05-07 03:00:00,132.7638190954774,27.0,54.0,15.0,1008.0,48.4,82.47,9.69,65.73,3,2,0,35.16,63.74,8.89,66.3,26.0,51.0,15.0,1009.0,130.25226130653266,127.00201005025129,117.8422110552764,42.34,67.29
2025-05-07 04:00:00,122.20050251256282,29.0,52.0,15.0,1008.0,44.11,81.61,2.46,138.96,4,2,0,31.09,61.53,2.67,125.38,26.0,54.0,15.0,1009.0,132.7638190954774,129.07035175879398,119.93517587939698,43.19,69.26
2025-05-07 05:00:00,117.94070351758796,30.0,52.0,15.0,1008.0,42.38,75.62,1.34,151.62,5,2,0,32.23,61.27,1.59,139.91,27.0,51.0,15.0,1009.0,122.20050251256282,130.25226130653266,123.1608040201005,44.5,72.08
2025-05-07 06:00:00,118.67939698492462,32.0,43.0,15.0,1007.0,42.68,73.72,1.08,156.21,6,2,0,34.61,63.0,1.28,148.1,30.0,43.0,15.0,1009.0,117.94070351758796,132.7638190954774,127.00201005025129,46.06,74.93
2025-05-07 07:00:00,117.32512562814073,32.0,43.0,15.0,1007.0,42.13,71.12,0.94,160.31,7,2,0,30.14,53.12,0.95,149.87,31.0,43.0,15.0,1009.0,118.67939698492462,122.20050251256282,129.07035175879398,46.9,76.83
2025-05-07 08:00:00,113.87788944723616,34.0,36.0,19.0,1006.0,40.73,66.97,0.95,159.08,8,2,0,26.25,45.06,0.9,146.75,33.0,41.0,19.0,1008.0,117.32512562814073,117.94070351758796,130.25226130653266,47.38,78.94
2025-05-07 09:00:00,111.09547738693468,35.0,34.0,19.0,1005.0,39.6,64.05,1.06,157.28,9,2,0,25.59,42.99,0.97,144.91,33.0,41.0,19.0,1007.0,113.87788944723616,118.67939698492462,132.7638190954774,48.4,82.47
2025-05-07 10:00:00,109.66733668341708,36.0,33.0,19.0,1004.0,39.02,62.35,1.21,156.77,10,2,0,25.97,43.1,1.11,145.13,34.0,36.0,19.0,1006.0,111.09547738693468,117.32512562814073,122.20050251256282,44.11,81.61
2025-05-07 11:00:00,108.23919597989948,37.0,29.0,19.0,1003.0,38.44,60.86,1.35,155.16,11,2,0,26.86,44.06,1.3,145.39,34.0,36.0,19.0,1005.0,109.66733668341708,113.87788944723616,117.94070351758796,42.38,75.62
2025-05-07 12:00:00,106.121608040201,36.0,33.0,19.0,1002.0,37.58,59.23,1.49,153.46,12,2,0,27.76,45.1,1.54,145.41,33.0,39.0,19.0,1005.0,108.23919597989948,111.09547738693468,118.67939698492462,42.68,73.72
2025-05-07 13:00:00,107.20502512562815,34.0,36.0,22.0,1002.0,38.02,59.65,3.61,140.95,13,2,0,29.21,46.93,2.51,142.44,32.0,43.0,15.0,1004.0,106.121608040201,109.66733668341708,117.32512562814073,42.13,71.12
2025-05-07 14:00:00,111.90804020100502,32.0,43.0,19.0,1003.0,39.93,62.85,6.42,125.12,14,2,0,31.41,49.91,3.82,135.07,31.0,46.0,11.0,1004.0,107.20502512562815,108.23919597989948,113.87788944723616,40.73,66.97
2025-05-07 15:00:00,117.1035175879397,32.0,43.0,11.0,1003.0,42.04,67.0,8.16,114.96,15,2,0,33.69,53.15,4.53,127.97,31.0,46.0,7.0,1004.0,111.90804020100502,106.121608040201,111.09547738693468,39.6,64.05
2025-05-07 16:00:00,121.19095477386936,31.0,46.0,11.0,1004.0,43.7,70.56,9.16,108.61,16,2,0,35.4,55.34,5.11,119.14,30.0,52.0,7.0,1005.0,117.1035175879397,107.20502512562815,109.66733668341708,39.02,62.35
2025-05-07 17:00:00,126.58341708542714,31.0,46.0,11.0,1004.0,45.89,74.6,9.7,103.15,17,2,0,37.26,58.18,5.78,110.99,29.0,52.0,7.0,1005.0,121.19095477386936,111.90804020100502,108.23919597989948,38.44,60.86
2025-05-07 18:00:00,131.7788944723618,29.0,52.0,11.0,1004.0,48.0,78.13,10.05,97.03,18,2,0,38.9,61.15,6.35,103.68,28.0,58.0,7.0,1006.0,126.58341708542714,117.1035175879397,106.121608040201,37.58,59.23
2025-05-07 19:00:00,133.99497487437185,29.0,52.0,11.0,1004.0,48.9,79.35,9.78,90.5,19,2,0,39.93,63.11,6.99,94.32,27.0,58.0,7.0,1006.0,131.7788944723618,121.19095477386936,107.20502512562815,38.02,59.65
2025-05-07 20:00:00,134.48743718592965,29.0,52.0,11.0,1004.0,49.1,79.67,9.27,84.54,20,2,0,41.17,65.16,7.7,84.68,27.0,58.0,7.0,1006.0,133.99497487437185,126.58341708542714,111.90804020100502,39.93,62.85
2025-05-07 21:00:00,134.3889447236181,29.0,52.0,11.0,1004.0,49.06,79.4,8.7,80.7,21,2,0,42.34,67.29,8.17,77.15,26.0,61.0,7.0,1006.0,134.48743718592965,131.7788944723618,117.1035175879397,42.04,67.0
2025-05-07 22:00:00,134.73366834170855,27.0,58.0,11.0,1004.0,49.2,78.97,8.31,77.58,22,2,0,43.19,69.26,8.54,72.17,26.0,61.0,7.0,1006.0,134.3889447236181,133.99497487437185,121.19095477386936,43.7,70.56
2025-05-07 23:00:00,136.9497487437186,27.0,58.0,11.0,1004.0,50.1,79.84,8.27,73.89,23,2,0,44.5,72.08,8.87,68.71,25.0,69.0,7.0,1006.0,134.73366834170855,134.48743718592965,126.58341708542714,45.89,74.6
2025-05-08 00:00:00,138.96884422110554,27.0,58.0,11.0,1005.0,50.92,81.06,8.37,70.33,0,3,0,46.06,74.93,9.21,65.61,24.0,69.0,7.0,1006.0,136.9497487437186,134.3889447236181,131.7788944723618,48.0,78.13
2025-05-08 01:00:00,138.20552763819097,25.0,61.0,15.0,1006.0,50.61,81.03,8.44,66.29,1,3,0,46.9,76.83,9.49,62.67,24.0,69.0,7.0,1007.0,138.96884422110554,134.73366834170855,133.99497487437185,48.9,79.35
2025-05-08 02:00:00,137.54070351758796,25.0,61.0,15.0,1007.0,50.34,81.69,8.87,63.68,2,3,0,47.38,78.94,10.02,60.54,26.0,54.0,7.0,1007.0,138.20552763819097,136.9497487437186,134.48743718592965,49.1,79.67
2025-05-08 03:00:00,139.091959798995,25.0,61.0,15.0,1007.0,50.97,83.56,8.56,70.77,3,3,0,48.4,82.47,9.69,65.73,27.0,54.0,15.0,1008.0,137.54070351758796,138.96884422110554,134.3889447236181,49.06,79.4
2025-05-08 04:00:00,133.2070351758794,29.0,45.0,11.0,1007.0,48.58,82.7,2.69,132.24,4,3,0,44.11,81.61,2.46,138.96,29.0,52.0,15.0,1008.0,139.091959798995,138.20552763819097,134.73366834170855,49.2,78.97
2025-05-08 05:00:00,133.13316582914572,26.0,70.0,52.0,1008.0,48.55,79.94,1.79,143.94,5,3,0,42.38,75.62,1.34,151.62,30.0,52.0,15.0,1008.0,133.2070351758794,137.54070351758796,136.9497487437186,50.1,79.84
2025-05-08 06:00:00,131.8527638190955,28.0,51.0,33.0,1008.0,48.03,75.0,1.59,147.37,6,3,0,42.68,73.72,1.08,156.21,32.0,43.0,15.0,1007.0,133.13316582914572,139.091959798995,138.96884422110554,50.92,81.06
2025-05-08 07:00:00,130.30150753768845,29.0,48.0,19.0,1007.0,47.4,70.34,1.4,149.8,7,3,0,42.13,71.12,0.94,160.31,32.0,43.0,15.0,1007.0,131.8527638190955,133.2070351758794,138.20552763819097,50.61,81.03
2025-05-08 08:00:00,128.2577889447236,30.0,46.0,22.0,1007.0,46.57,66.15,1.23,150.74,8,3,0,40.73,66.97,0.95,159.08,34.0,36.0,19.0,1006.0,130.30150753768845,133.13316582914572,137.54070351758796,50.34,81.69
2025-05-08 09:00:00,126.78040201005024,30.0,46.0,30.0,1006.0,45.97,63.09,1.15,151.08,9,3,0,39.6,64.05,1.06,157.28,35.0,34.0,19.0,1005.0,128.2577889447236,131.8527638190955,139.091959798995,50.97,83.56
2025-05-08 10:00:00,126.46030150753772,30.0,52.0,30.0,1007.0,45.84,61.42,1.12,151.29,10,3,0,39.02,62.35,1.21,156.77,36.0,33.0,19.0,1004.0,126.78040201005024,130.30150753768845,133.2070351758794,48.58,82.7
2025-05-08 11:00:00,124.8105527638191,28.0,51.0,30.0,1007.0,45.17,59.4,1.28,150.03,11,3,0,38.44,60.86,1.35,155.16,37.0,29.0,19.0,1003.0,126.46030150753772,128.2577889447236,133.13316582914572,48.55,79.94
2025-05-08 12:00:00,121.3140703517588,28.0,55.0,26.0,1007.0,43.75,56.0,1.48,147.53,12,3,0,37.58,59.23,1.49,153.46,36.0,33.0,19.0,1002.0,124.8105527638191,126.78040201005024,131.8527638190955,48.03,75.0
2025-05-08 13:00:00,117.1035175879397,28.0,55.0,26.0,1008.0,42.04,53.23,2.08,141.15,13,3,0,38.02,59.65,3.61,140.95,34.0,36.0,22.0,1002.0,121.3140703517588,126.46030150753772,130.30150753768845,47.4,70.34
2025-05-08 14:00:00,115.65075376884424,26.0,61.0,37.0,1009.0,41.45,52.98,2.86,133.53,14,3,0,39.93,62.85,6.42,125.12,32.0,43.0,19.0,1003.0,117.1035175879397,124.8105527638191,128.2577889447236,46.57,66.15
2025-05-08 15:00:00,115.30603015075376,21.0,73.0,41.0,1009.0,41.31,53.59,3.24,127.86,15,3,0,42.04,67.0,8.16,114.96,32.0,43.0,11.0,1003.0,115.65075376884424,121.3140703517588,126.78040201005024,45.97,63.09
2025-05-08 16:00:00,500.0,21.0,73.0,41.0,1008.0,41.24,54.37,3.89,118.77,16,3,0,43.7,70.56,9.16,108.61,31.0,46.0,11.0,1004.0,115.30603015075376,117.1035175879397,126.46030150753772,45.84,61.42
2025-05-08 17:00:00,116.83266331658292,21.0,73.0,30.0,1009.0,41.93,56.15,4.71,108.81,17,3,0,45.89,74.6,9.7,103.15,31.0,46.0,11.0,1004.0,500.0,115.65075376884424,124.8105527638191,45.17,59.4
2025-05-08 18:00:00,118.31005025125629,22.8,86.0,7.9,1009.4,42.53,57.85,5.31,100.92,18,3,0,48.0,78.13,10.05,97.03,29.0,52.0,11.0,1004.0,116.83266331658292,115.30603015075376,121.3140703517588,43.75,56.0
2025-05-08 19:00:00,118.92562814070352,21.0,78.0,11.0,1009.0,42.78,58.79,5.86,92.17,19,3,0,48.9,79.35,9.78,90.5,29.0,52.0,11.0,1004.0,118.31005025125629,500.0,117.1035175879397,42.04,53.23
2025-05-08 20:00:00,120.1075376884422,21.0,78.0,7.0,1008.0,43.26,60.08,6.39,83.31,20,3,0,49.1,79.67,9.27,84.54,29.0,52.0,11.0,1004.0,118.92562814070352,116.83266331658292,115.65075376884424,41.45,52.98
2025-05-08 21:00:00,121.09246231155778,21.0,78.0,7.0,1008.0,43.66,61.64,6.7,75.95,21,3,0,49.06,79.4,8.7,80.7,29.0,52.0,11.0,1004.0,120.1075376884422,118.31005025125629,115.30603015075376,41.31,53.59
2025-05-08 22:00:00,121.73266331658292,21.0,78.0,7.0,1008.0,43.92,63.28,6.91,69.62,22,3,0,49.2,78.97,8.31,77.58,27.0,58.0,11.0,1004.0,121.09246231155778,118.92562814070352,500.0,41.24,54.37
2025-05-08 23:00:00,122.71758793969848,21.0,78.0,7.0,1009.0,44.32,65.12,7.12,64.5,23,3,0,50.1,79.84,8.27,73.89,27.0,58.0,11.0,1004.0,121.73266331658292,120.1075376884422,116.83266331658292,41.93,56.15
2025-05-09 00:00:00,124.02261306532664,21.0,78.0,7.0,1008.0,44.85,67.13,7.37,59.78,0,4,0,50.92,81.06,8.37,70.33,27.0,58.0,11.0,1005.0,122.71758793969848,121.09246231155778,118.31005025125629,42.53,57.85
2025-05-09 01:00:00,124.3180904522613,21.0,78.0,7.0,1010.0,44.97,68.8,7.72,55.14,1,4,0,50.61,81.03,8.44,66.29,25.0,61.0,15.0,1006.0,124.02261306532664,121.73266331658292,118.92562814070352,42.78,58.79
2025-05-09 02:00:00,125.54924623115578,21.0,78.0,7.0,1010.0,45.47,71.61,8.46,51.74,2,4,0,50.34,81.69,8.87,63.68,25.0,61.0,15.0,1007.0,124.3180904522613,122.71758793969848,120.1075376884422,43.26,60.08
2025-05-09 03:00:00,129.26733668341708,25.0,74.0,7.0,1011.0,46.98,76.18,8.53,55.86,3,4,0,50.97,83.56,8.56,70.77,25.0,61.0,15.0,1007.0,125.54924623115578,124.02261306532664,121.09246231155778,43.66,61.64
2025-05-09 04:00:00,104.86582914572864,27.0,62.0,15.0,1012.0,37.07,63.4,1.84,133.76,4,4,0,48.58,82.7,2.69,132.24,29.0,45.0,11.0,1007.0,129.26733668341708,124.3180904522613,121.73266331658292,43.92,63.28
2025-05-09 05:00:00,97.96008583690988,29.0,48.0,11.0,1012.0,34.43,56.17,1.08,144.39,5,4,0,48.55,79.94,1.79,143.94,26.0,70.0,52.0,1008.0,104.86582914572864,125.54924623115578,122.71758793969848,44.32,65.12
2025-05-09 06:00:00,95.18412017167384,30.0,46.0,11.0,1012.0,33.11,52.31,0.93,146.03,6,4,0,48.03,75.0,1.59,147.37,28.0,51.0,33.0,1008.0,97.96008583690988,129.26733668341708,124.02261306532664,44.85,67.13
2025-05-09 07:00:00,94.53218884120172,31.0,43.0,15.0,1012.0,32.8,49.9,0.89,148.02,7,4,0,47.4,70.34,1.4,149.8,29.0,48.0,19.0,1007.0,95.18412017167384,104.86582914572864,124.3180904522613,44.97,68.8
2025-05-09 08:00:00,94.00643776824036,32.0,41.0,19.0,1011.0,32.55,48.11,0.9,148.33,8,4,0,46.57,66.15,1.23,150.74,30.0,46.0,22.0,1007.0,94.53218884120172,97.96008583690988,125.54924623115578,45.47,71.61
2025-05-09 09:00:00,93.16523605150216,33.0,39.0,19.0,1010.0,32.15,46.48,0.96,148.39,9,4,0,45.97,63.09,1.15,151.08,30.0,46.0,30.0,1006.0,94.00643776824036,95.18412017167384,129.26733668341708,46.98,76.18
2025-05-09 10:00:00,92.93390557939917,33.0,39.0,19.0,1010.0,32.04,45.78,1.08,149.31,10,4,0,45.84,61.42,1.12,151.29,30.0,52.0,30.0,1007.0,93.16523605150216,94.53218884120172,104.86582914572864,37.07,63.4
2025-05-09 11:00:00,90.22103004291846,33.0,41.0,19.0,1009.0,30.75,43.58,1.33,148.71,11,4,0,45.17,59.4,1.28,150.03,28.0,51.0,30.0,1007.0,92.93390557939917,94.00643776824036,97.96008583690988,34.43,56.17
2025-05-09 12:00:00,85.34206008583692,33.0,41.0,19.0,1009.0,28.43,39.96,1.65,147.77,12,4,0,43.75,56.0,1.48,147.53,28.0,55.0,26.0,1007.0,90.22103004291846,93.16523605150216,95.18412017167384,33.11,52.31
2025-05-09 13:00:00,82.48197424892705,30.0,49.0,19.0,1009.0,27.07,38.28,2.5,143.73,13,4,0,42.04,53.23,2.08,141.15,28.0,55.0,26.0,1008.0,85.34206008583692,92.93390557939917,94.53218884120172,32.8,49.9
2025-05-09 14:00:00,82.12446351931331,30.0,52.0,19.0,1009.0,26.9,38.87,3.46,136.88,14,4,0,41.45,52.98,2.86,133.53,26.0,61.0,37.0,1009.0,82.48197424892705,90.22103004291846,94.00643776824036,32.55,48.11
2025-05-09 15:00:00,81.93519313304722,29.0,48.0,11.0,1010.0,26.81,39.82,3.83,130.72,15,4,0,41.31,53.59,3.24,127.86,21.0,73.0,41.0,1009.0,82.12446351931331,85.34206008583692,93.16523605150216,32.15,46.48
2025-05-09 16:00:00,82.33476394849785,29.0,48.0,22.0,1010.0,27.0,40.95,4.56,121.1,16,4,0,41.24,54.37,3.89,118.77,21.0,73.0,41.0,1008.0,81.93519313304722,82.48197424892705,92.93390557939917,32.04,45.78
2025-05-09 17:00:00,83.93304721030043,28.0,51.0,22.0,1011.0,27.76,42.79,5.54,109.66,17,4,0,41.93,56.15,4.71,108.81,21.0,73.0,30.0,1009.0,82.33476394849785,82.12446351931331,90.22103004291846,30.75,43.58
2025-05-09 18:00:00,85.30000000000001,28.0,51.0,22.0,1011.0,28.41,44.33,6.22,99.8,18,4,0,42.53,57.85,5.31,100.92,22.8,86.0,7.9,1009.4,83.93304721030043,81.93519313304722,85.34206008583692,28.43,39.96
2025-05-09 19:00:00,85.57339055793992,26.0,54.0,7.0,1009.0,28.54,44.78,6.6,90.68,19,4,0,42.78,58.79,5.86,92.17,21.0,78.0,11.0,1009.0,85.30000000000001,82.33476394849785,82.48197424892705,27.07,38.28
2025-05-09 20:00:00,86.3304721030043,26.0,54.0,7.0,1009.0,28.9,45.61,6.79,83.09,20,4,0,43.26,60.08,6.39,83.31,21.0,78.0,7.0,1008.0,85.57339055793992,83.93304721030043,82.12446351931331,26.9,38.87
2025-05-09 21:00:00,87.7815450643777,26.0,54.0,7.0,1009.0,29.59,47.1,6.87,77.18,21,4,0,43.66,61.64,6.7,75.95,21.0,78.0,7.0,1008.0,86.3304721030043,85.30000000000001,81.93519313304722,26.81,39.82
2025-05-09 22:00:00,89.35879828326182,25.0,57.0,11.0,1008.0,30.34,48.75,6.98,72.78,22,4,0,43.92,63.28,6.91,69.62,21.0,78.0,7.0,1008.0,87.7815450643777,85.57339055793992,82.33476394849785,27.0,40.95
2025-05-09 23:00:00,91.12532188841202,25.0,57.0,11.0,1008.0,31.18,50.63,7.14,69.13,23,4,0,44.32,65.12,7.12,64.5,21.0,78.0,7.0,1009.0,89.35879828326182,86.3304721030043,83.93304721030043,27.76,42.79
2025-05-10 00:00:00,93.6068669527897,24.0,69.0,7.0,1009.0,32.36,52.99,7.38,65.65,0,5,1,44.85,67.13,7.37,59.78,21.0,78.0,7.0,1008.0,91.12532188841202,87.7815450643777,85.30000000000001,28.41,44.33
2025-05-10 01:00:00,500.0,23.0,69.0,7.0,1009.0,32.91,54.82,7.65,61.81,1,5,1,44.97,68.8,7.72,55.14,21.0,78.0,7.0,1010.0,93.6068669527897,89.35879828326182,85.57339055793992,28.54,44.78
2025-05-10 02:00:00,93.62789699570816,25.0,57.0,7.0,1010.0,32.37,55.68,7.87,59.11,2,5,1,45.47,71.61,8.46,51.74,21.0,78.0,7.0,1010.0,500.0,91.12532188841202,86.3304721030043,28.9,45.61
2025-05-10 03:00:00,94.51115879828326,29.0,43.0,7.0,1010.0,32.79,57.71,7.35,66.42,3,5,1,46.98,76.18,8.53,55.86,25.0,74.0,7.0,1011.0,93.62789699570816,93.6068669527897,87.7815450643777,29.59,47.1
2025-05-10 04:00:00,81.34635193133047,30.0,40.0,7.0,1010.0,26.53,47.67,1.56,135.41,4,5,1,37.07,63.4,1.84,133.76,27.0,62.0,15.0,1012.0,94.51115879828326,500.0,89.35879828326182,30.34,48.75
2025-05-10 05:00:00,83.3862660944206,32.0,34.0,11.0,1010.0,27.5,48.11,0.89,142.91,5,5,1,34.43,56.17,1.08,144.39,29.0,48.0,11.0,1012.0,81.34635193133047,93.62789699570816,91.12532188841202,31.18,50.63
2025-05-10 06:00:00,86.01502145922747,33.0,32.0,15.0,1010.0,28.75,50.55,0.76,144.76,6,5,1,33.11,52.31,0.93,146.03,30.0,46.0,11.0,1012.0,83.3862660944206,94.51115879828326,93.6068669527897,32.36,52.99
2025-05-10 07:00:00,88.85407725321889,33.0,32.0,15.0,1010.0,30.1,53.44,0.74,147.02,7,5,1,32.8,49.9,0.89,148.02,31.0,43.0,15.0,1012.0,86.01502145922747,81.34635193133047,500.0,32.91,54.82
2025-05-10 08:00:00,87.99184549356224,35.0,27.0,15.0,1008.0,29.69,53.91,0.79,145.23,8,5,1,32.55,48.11,0.9,148.33,32.0,41.0,19.0,1011.0,88.85407725321889,83.3862660944206,93.62789699570816,32.37,55.68
2025-05-10 09:00:00,85.11072961373391,36.0,25.0,15.0,1008.0,28.32,52.25,0.9,142.55,9,5,1,32.15,46.48,0.96,148.39,33.0,39.0,19.0,1010.0,87.99184549356224,86.01502145922747,94.51115879828326,32.79,57.71
2025-05-10 10:00:00,82.27167381974249,34.0,28.0,19.0,1006.0,26.97,51.22,0.98,140.92,10,5,1,32.04,45.78,1.08,149.31,33.0,39.0,19.0,1010.0,85.11072961373391,88.85407725321889,81.34635193133047,26.53,47.67
2025-05-10 11:00:00,81.45150214592275,34.0,28.0,19.0,1006.0,26.58,51.72,1.01,139.81,11,5,1,30.75,43.58,1.33,148.71,33.0,41.0,19.0,1009.0,82.27167381974249,87.99184549356224,83.3862660944206,27.5,48.11
2025-05-10 12:00:00,81.05193133047212,34.3,40.0,14.4,1003.5,26.39,52.05,1.1,138.95,12,5,1,28.43,39.96,1.65,147.77,33.0,41.0,19.0,1009.0,81.45150214592275,85.11072961373391,86.01502145922747,28.75,50.55
2025-05-10 13:00:00,82.9656652360515,32.4,37.0,13.7,1003.7,27.3,53.24,2.16,132.94,13,5,1,27.07,38.28,2.5,143.73,30.0,49.0,19.0,1009.0,81.05193133047212,82.27167381974249,88.85407725321889,30.1,53.44
2025-05-10 14:00:00,86.96137339055795,29.7,46.0,9.4,1004.4,29.2,55.71,3.84,121.95,14,5,1,26.9,38.87,3.46,136.88,30.0,52.0,19.0,1009.0,82.9656652360515,81.45150214592275,87.99184549356224,29.69,53.91
2025-05-10 15:00:00,91.4618025751073,28.0,53.0,9.0,1005.0,31.34,59.13,4.84,112.27,15,5,1,26.81,39.82,3.83,130.72,29.0,48.0,11.0,1010.0,86.96137339055795,81.05193133047212,85.11072961373391,28.32,52.25
2025-05-10 16:00:00,95.14206008583692,27.3,56.0,6.8,1005.9,33.09,61.8,5.77,101.2,16,5,1,27.0,40.95,4.56,121.1,29.0,48.0,22.0,1010.0,91.4618025751073,82.9656652360515,82.27167381974249,26.97,51.22
2025-05-10 17:00:00,99.17982832618026,26.2,59.0,4.7,1006.5,35.01,65.04,6.88,90.5,17,5,1,27.76,42.79,5.54,109.66,28.0,51.0,22.0,1011.0,95.14206008583692,86.96137339055795,81.45150214592275,26.58,51.72
2025-05-10 18:00:00,103.78241206030152,26.2,59.0,4.3,1006.4,36.63,68.11,7.9,81.95,18,5,1,28.41,44.33,6.22,99.8,28.0,51.0,22.0,1011.0,99.17982832618026,91.4618025751073,81.05193133047212,26.39,52.05
2025-05-10 19:00:00,105.97386934673368,25.0,63.0,4.0,1006.4,37.52,69.93,8.52,74.91,19,5,1,28.54,44.78,6.6,90.68,26.0,54.0,7.0,1009.0,103.78241206030152,95.14206008583692,82.9656652360515,27.3,53.24
2025-05-10 20:00:00,107.84522613065327,23.9,66.0,3.2,1005.1,38.28,71.37,8.69,69.46,20,5,1,28.9,45.61,6.79,83.09,26.0,54.0,7.0,1009.0,105.97386934673368,99.17982832618026,86.96137339055795,29.2,55.71
2025-05-10 21:00:00,109.24874371859298,23.3,68.0,4.0,1004.6,38.85,72.2,8.65,65.55,21,5,1,29.59,47.1,6.87,77.18,26.0,54.0,7.0,1009.0,107.84522613065327,103.78241206030152,91.4618025751073,31.34,59.13
2025-05-10 22:00:00,110.3075376884422,22.5,71.0,3.2,1004.8,39.28,72.7,8.54,62.78,22,5,1,30.34,48.75,6.98,72.78,25.0,57.0,11.0,1008.0,109.24874371859298,105.97386934673368,95.14206008583692,33.09,61.8
2025-05-10 23:00:00,111.9819095477387,21.8,74.0,4.7,1005.2,39.96,74.24,8.56,60.35,23,5,1,31.18,50.63,7.14,69.13,25.0,57.0,11.0,1008.0,110.3075376884422,107.84522613065327,99.17982832618026,35.01,65.04
2025-05-11 00:00:00,113.6070351758794,21.0,80.0,3.2,1005.7,40.62,76.03,8.73,58.49,0,6,1,32.36,52.99,7.38,65.65,24.0,69.0,7.0,1009.0,111.9819095477387,109.24874371859298,103.78241206030152,36.63,68.11
2025-05-11 01:00:00,113.58241206030152,20.9,81.0,3.2,1006.3,40.61,76.91,8.96,56.95,1,6,1,32.91,54.82,7.65,61.81,23.0,69.0,7.0,1009.0,113.6070351758794,110.3075376884422,105.97386934673368,37.52,69.93
2025-05-11 02:00:00,112.40050251256282,22.9,75.0,3.2,1006.8,40.13,77.78,9.05,55.23,2,6,1,32.37,55.68,7.87,59.11,25.0,57.0,7.0,1010.0,113.58241206030152,111.9819095477387,107.84522613065327,38.28,71.37
2025-05-11 03:00:00,112.15427135678392,26.4,58.0,3.6,1007.0,40.03,79.8,8.3,60.65,3,6,1,32.79,57.71,7.35,66.42,29.0,43.0,7.0,1010.0,112.40050251256282,113.6070351758794,109.24874371859298,38.85,72.2
2025-05-11 04:00:00,99.93690987124464,29.3,46.0,4.0,1007.0,35.37,77.86,3.13,115.72,4,6,1,26.53,47.67,1.56,135.41,30.0,40.0,7.0,1010.0,112.15427135678392,113.58241206030152,110.3075376884422,39.28,72.7
2025-05-11 05:00:00,101.7140703517588,31.6,39.0,4.3,1006.6,35.79,77.22,1.78,132.13,5,6,1,27.5,48.11,0.89,142.91,32.0,34.0,11.0,1010.0,99.93690987124464,112.40050251256282,111.9819095477387,39.96,74.24
2025-05-11 06:00:00,104.76733668341708,33.7,34.0,4.3,1006.0,37.03,79.03,1.21,142.05,6,6,1,28.75,50.55,0.76,144.76,33.0,32.0,15.0,1010.0,101.7140703517588,112.15427135678392,113.6070351758794,40.62,76.03
2025-05-11 07:00:00,93.5648068669528,34.9,30.0,6.1,1005.1,32.34,69.21,0.6,143.9,7,6,1,30.1,53.44,0.74,147.02,33.0,32.0,15.0,1010.0,104.76733668341708,99.93690987124464,113.58241206030152,40.61,76.91
2025-05-11 08:00:00,85.2158798283262,35.3,24.0,6.5,1005.0,28.37,61.91,0.51,141.66,8,6,1,29.69,53.91,0.79,145.23,35.0,27.0,15.0,1008.0,93.5648068669528,101.7140703517588,112.40050251256282,40.13,77.78
2025-05-11 09:00:00,81.55665236051502,34.8,25.0,8.6,1004.1,26.63,58.23,0.54,140.45,9,6,1,28.32,52.25,0.9,142.55,36.0,25.0,15.0,1008.0,85.2158798283262,104.76733668341708,112.15427135678392,40.03,79.8
2025-05-11 10:00:00,79.05407725321889,34.3,25.0,18.4,1003.3,25.44,55.64,0.61,139.82,10,6,1,26.97,51.22,0.98,140.92,34.0,28.0,19.0,1006.0,81.55665236051502,93.5648068669528,99.93690987124464,35.37,77.86
2025-05-11 11:00:00,500.0,33.3,27.0,12.6,1002.8,24.58,54.23,0.69,138.64,11,6,1,26.58,51.72,1.01,139.81,34.0,28.0,19.0,1006.0,79.05407725321889,85.2158798283262,101.7140703517588,35.79,77.22
2025-05-11 12:00:00,75.54206008583691,33.0,31.0,7.9,1002.6,23.77,53.11,0.8,137.19,12,6,1,26.39,52.05,1.1,138.95,34.3,40.0,14.4,1003.5,500.0,81.55665236051502,104.76733668341708,37.03,79.03
2025-05-11 13:00:00,75.37381974248927,32.0,34.0,9.7,1002.8,23.69,52.39,1.58,132.75,13,6,1,27.3,53.24,2.16,132.94,32.4,37.0,13.7,1003.7,75.54206008583691,79.05407725321889,93.5648068669528,32.34,69.21
2025-05-11 14:00:00,76.50944206008585,29.5,48.0,7.9,1003.1,24.23,52.37,2.74,124.61,14,6,1,29.2,55.71,3.84,121.95,29.7,46.0,9.4,1004.4,75.37381974248927,500.0,85.2158798283262,28.37,61.91
2025-05-11 15:00:00,77.85536480686696,27.6,53.0,7.2,1003.8,24.87,53.08,3.45,116.97,15,6,1,31.34,59.13,4.84,112.27,28.0,53.0,9.0,1005.0,76.50944206008585,75.54206008583691,81.55665236051502,26.63,58.23
2025-05-11 16:00:00,79.2854077253219,26.5,59.0,4.7,1004.5,25.55,53.38,4.42,105.97,16,6,1,33.09,61.8,5.77,101.2,27.3,56.0,6.8,1005.9,77.85536480686696,75.37381974248927,79.05407725321889,25.44,55.64
