timestamp,aqi_category,pm2_5,pm10,co,no,no2,o3,so2,nh3,temperature,dwpt,relative_humidity,precipitation,snow,wind_direction,wind_speed,wpgt,pressure,tsun,coco,dew_point,hour,day,month,day_of_week,is_weekend
2025-04-14 13:00:00,4,54.2388635558987,159.4966631388194,212.8861899326056,0.0,0.0,86.04728871479273,3.8204731940211625,1.948441328950793,33.0,17.2,39.0,0.0,,360.0,15.0,,1006.0,,5.0,20.8,,,,,
2025-04-14 14:00:00,3,48.52895695334976,150.35256087761277,238.09713514526055,0.0,0.0,79.69916284071829,3.843631012659879,1.960251816456538,32.0,17.1,41.0,0.0,,360.0,15.0,,1006.0,,5.0,20.2,,,,,
2025-04-14 15:00:00,3,49.12717153321809,131.0404838983435,246.49462103879875,0.0,0.9088910709344868,84.6617049187811,3.5295406240598366,1.8000657182705166,29.0,16.9,48.0,0.0,,310.0,11.0,,1007.0,,5.0,18.6,,,,,
2025-04-14 16:00:00,3,60.67420319537035,150.58667854796,214.723861104922,0.0,7.852817544485529,86.43178689627025,3.919050091413236,1.9987155466207505,29.0,16.9,48.0,0.0,,310.0,11.0,,1008.0,,5.0,18.6,,,,,
2025-04-14 17:00:00,4,65.76587914607268,183.57422060577775,320.4161002183858,0.0,0.0,107.9380895417938,4.666502330249595,2.379916188427293,29.0,16.9,48.0,0.0,,310.0,11.0,,1009.0,,5.0,18.6,,,,,
2025-04-14 18:00:00,3,70.89059281583464,189.14719351833895,268.4573967755526,0.0,3.7760842877911647,98.27902665474376,4.504047130148747,2.2970640363758608,29.0,19.0,55.0,0.0,,230.0,11.0,,1009.0,,5.0,20.0,,,,,
2025-04-14 19:00:00,5,85.45200665274876,228.57214171515903,364.0260754163568,0.0,4.126646601825909,130.84163160337104,5.864191614421987,2.9907377233552133,29.0,19.0,55.0,0.0,,230.0,11.0,,1009.0,,5.0,20.0,,,,,
2025-04-14 20:00:00,3,61.014498897800095,157.43539043943937,310.20046977121655,0.0,12.828208383157726,91.24139011425868,4.092644321381278,2.087248603904452,20.0,19.0,94.0,0.0,,230.0,11.0,,1009.0,,5.0,18.8,,,,,
2025-04-14 21:00:00,3,71.94601034448766,163.80119320260332,256.431713101956,0.0,4.560328377757955,101.13759243893428,4.395099947946932,2.2415009734529354,20.0,19.0,94.0,0.0,,230.0,11.0,,1009.0,,5.0,18.8,,,,,
2025-04-14 22:00:00,3,52.86860410185644,146.73941293762385,99.052484385591,0.0,0.0,79.51216597865815,3.611648544677268,1.8419407577854068,23.3,10.4,44.0,0.0,,259.0,7.6,,1007.7,,1.0,12.1,,,,,
2025-04-14 23:00:00,4,55.96437592553747,131.37901419434638,165.10549366448834,0.0,0.0,84.2224007558555,3.61132731274576,1.8417769295003372,22.3,8.8,42.0,0.0,,332.0,6.8,,1007.6,,1.0,10.7,,,,,
2025-04-15 00:00:00,4,65.24811366101584,176.01054882034683,247.50658785410744,0.0,0.2910897841241642,103.84193083837243,4.630199894047596,2.361401945964274,21.6,7.4,40.0,0.0,,340.0,5.0,,1007.9,,1.0,9.6,,,,,
2025-04-15 01:00:00,3,52.00827292720725,162.7213866301476,194.9690957058708,0.0,3.884502952485781,92.74459550756828,4.0713690282137724,2.076398204389024,21.0,5.4,36.0,0.0,,311.0,4.3,,1008.4,,1.0,8.2,,,,,
2025-04-15 02:00:00,2,35.51756038899215,94.8049492713866,183.426126020842,0.0,9.392443405802323,58.84617290512273,2.65582480894966,1.3544706525643264,22.6,3.7,29.0,0.0,,304.0,5.0,,1009.1,,1.0,8.400000000000002,,,,,
2025-04-15 03:00:00,2,27.302387971789347,67.81893895442552,89.8704658253925,0.0,0.0,43.70313002707125,2.0,1.02,26.9,2.0,20.0,0.0,,324.0,5.0,,1009.4,,1.0,10.9,,,,,
2025-04-15 04:00:00,2,45.82052813030445,109.67520842814564,128.96296965277685,0.0,0.0,61.66428982938911,2.7573505981816417,1.4062488050726374,30.2,4.0,19.0,0.0,,253.0,4.7,,1009.3,,1.0,14.0,,,,,
2025-04-15 05:00:00,2,44.35780878475244,120.80313290406984,164.8941931126661,0.0,0.0,71.25085363720461,2.954010105165352,1.5065451536343293,32.9,5.5,18.0,0.0,,45.0,6.5,,1009.2,,1.0,16.5,,,,,
2025-04-15 06:00:00,4,60.081775284974505,165.0224787344582,204.22475115942683,0.0,1.0036329052447717,92.38725161705648,4.309431916765841,2.197810277550579,35.6,4.0,14.0,0.0,,40.0,6.1,,1008.7,,1.0,18.4,,,,,
2025-04-15 07:00:00,5,74.96655772266922,214.60157055716385,305.08082977223194,0.0,2.9135057357948293,129.51210417614158,5.663443011042712,2.888355935631783,37.2,4.2,13.0,0.0,,60.0,5.8,,1007.8,,1.0,19.800000000000004,,,,,
2025-04-15 08:00:00,5,89.76255893516938,205.8299676010787,263.0782084276701,0.0,1.033501538518494,125.44195002332468,5.4621633557465685,2.78570331143075,38.5,2.8,11.0,0.0,,123.0,9.7,,1006.8,,1.0,20.7,,,,,
2025-04-15 09:00:00,5,65.65582560197052,196.04629747593623,323.4180361758752,0.0,3.231691325312595,120.03491265536984,5.23956053352045,2.6721758720954294,39.5,2.2,10.0,0.0,,115.0,11.2,,1005.8,,1.0,21.5,,,,,
2025-04-15 10:00:00,3,48.70850612100842,169.42327399084544,258.2531157729401,0.0,7.207380437011915,91.29433197087404,4.15243370711309,2.117741190627676,39.8,2.5,10.0,0.0,,77.0,13.0,,1004.5,,1.0,21.8,,,,,
2025-04-15 11:00:00,3,63.88298173624892,179.84359487076438,219.44156003097785,0.0,4.655026923754395,101.2083379203994,4.482671159163705,2.28616229117349,39.0,4.4,12.0,0.0,,74.0,15.1,,1004.0,,1.0,21.4,,,,,
2025-04-15 12:00:00,3,60.57166775991696,153.86367307178898,198.2163061201933,0.0,0.0,88.63479862444719,3.9570819552748726,2.018111797190185,37.9,5.8,14.0,0.0,,54.0,14.8,,1004.0,,1.0,20.7,,,,,
2025-04-15 13:00:00,4,62.58098885251357,163.94318682806593,288.6061426518039,0.0,2.0324933329899806,101.7118555996368,4.333606487539189,2.2101393086449863,35.4,11.1,23.0,0.0,,40.0,13.0,,1004.4,,1.0,20.0,,,,,
2025-04-15 14:00:00,4,56.72437966396448,145.1129346076503,203.251009783007,0.0,0.0,83.12445415321659,3.634864454975433,1.8537808720374709,32.6,15.2,35.0,0.0,,11.0,13.0,,1005.3,,1.0,19.6,,,,,
2025-04-15 15:00:00,4,54.97879486632596,152.1842008739768,215.50655559758036,0.0,0.9511667005021298,83.3424361979764,3.715034176948132,1.894667430243548,30.7,16.3,42.0,0.0,,356.0,10.1,,1006.3,,1.0,19.1,,,,,
2025-04-15 16:00:00,3,61.50219434681714,172.77476429064737,167.89385416015443,0.0,2.128570091383688,100.21196356637688,4.27646074484192,2.180994979869379,29.9,15.2,41.0,0.0,,332.0,4.3,,1007.3,,1.0,18.1,,,,,
2025-04-15 17:00:00,4,80.23358267876286,179.94026238882662,233.03250676859545,0.0,6.859581258091942,105.39244221375128,4.699053022788599,2.396517041622185,29.3,15.4,43.0,0.0,,290.0,4.0,,1007.6,,1.0,17.9,,,,,
2025-04-15 18:00:00,3,61.10538642958125,156.20722478628076,342.88525680731857,0.0,15.030433215600702,99.30433140954804,4.329805717772632,2.208200916064042,28.5,17.4,51.0,0.0,,126.0,5.0,,1007.4,,1.0,18.7,,,,,
2025-04-15 19:00:00,4,77.06933292733133,185.27365805921045,324.678916156584,0.0,7.243038981304789,115.44962809136716,5.016828257687205,2.5585824114204745,27.3,15.3,48.0,0.0,,222.0,4.7,,1007.4,,1.0,16.9,,,,,
2025-04-15 20:00:00,3,59.66569380347933,162.40338653388687,195.3029580667207,0.0,11.793603085504566,92.23597200480096,4.243920780737023,2.1643995981758817,25.9,14.4,49.0,0.0,,265.0,5.4,,1007.2,,1.0,15.7,,,,,
2025-04-15 21:00:00,4,56.068359087981634,144.85613312569194,186.7916878630916,0.0,10.880571440404264,91.9292460023039,3.923218038291723,2.0008411995287787,24.9,14.4,52.0,0.0,,352.0,5.8,,1006.8,,1.0,15.3,,,,,
2025-04-15 22:00:00,5,62.03962102374545,170.39876297313955,200.0507182298138,0.0,10.415791699712612,95.51171914846584,4.395363059746403,2.2416351604706657,23.6,15.4,60.0,0.0,,25.0,5.0,,1006.9,,1.0,15.6,,,,,
2025-04-15 23:00:00,4,61.42200385399384,146.90645544843778,245.2635420055958,0.0,0.0,90.55981444445818,4.163285487269061,2.123275598507221,22.6,15.4,64.0,0.0,,28.0,3.2,,1006.8,,3.0,15.400000000000002,,,,,
2025-04-16 00:00:00,4,58.8601920214944,164.2306694382987,206.8834067038757,0.0,4.505934446730911,92.07675759746884,4.020705911133985,2.0505600146783323,22.3,15.4,65.0,0.0,,316.0,2.9,,1007.0,,2.0,15.3,,,,,
2025-04-16 01:00:00,3,51.98781766201979,151.91255660139058,220.93722005659967,0.0,10.761306605465748,82.73699340865595,3.807835258166988,1.941995981665164,22.1,15.5,66.0,0.0,,320.0,4.3,,1007.2,,2.0,15.3,,,,,
2025-04-16 02:00:00,2,36.57397515329515,115.78982967380462,165.13601627880934,0.0,0.0,66.17858195271313,3.1038064860859738,1.5829413079038466,23.9,15.1,58.0,0.0,,37.0,7.9,,1007.7,,1.0,15.499999999999998,,,,,
2025-04-16 03:00:00,2,44.28217401809344,131.04799948722308,151.79944543469364,0.0,4.521745407557582,69.81483478966877,3.053406103492966,1.5572371127814126,27.3,13.6,43.0,0.0,,287.0,5.8,,1008.0,,2.0,15.9,,,,,
2025-04-16 04:00:00,2,38.74054620578395,98.40575123278624,128.0141493226331,0.0,4.056524976316859,61.41000167500286,2.636390986359762,1.3445594030434789,30.3,12.2,33.0,0.0,,47.0,4.0,,1007.9,,1.0,16.9,,,,,
2025-04-16 05:00:00,1,37.27722488276211,95.29691883297671,95.26389945936984,0.0,0.5670924720733628,56.230031317669656,2.2111556119284224,1.1276893620834954,32.8,11.4,27.0,0.0,,50.0,4.3,,1007.7,,1.0,18.2,,,,,
2025-04-16 06:00:00,3,53.37824974403024,161.43687607107185,207.68411091180567,0.0,7.724891333280788,93.21415966349056,3.945503701784399,2.012206887910044,34.6,11.1,24.0,0.0,,32.0,6.8,,1007.0,,3.0,19.4,,,,,
2025-04-16 07:00:00,5,72.17102183097923,196.9438929816028,234.69962430749905,0.0,13.949915735042264,110.67079539836666,5.013679968065112,2.556976783713208,36.1,11.0,22.0,0.0,,76.0,7.9,,1005.8,,2.0,20.5,,,,,
2025-04-16 08:00:00,4,75.85085148183038,197.70199932063343,221.03603504629743,0.0,6.149759279624362,115.38797779416348,5.11154130776894,2.60688606696216,37.1,10.4,20.0,0.0,,138.0,6.1,,1004.6,,3.0,21.1,,,,,
2025-04-16 09:00:00,5,76.7921384759803,232.7525762851385,310.42432305809456,0.0,8.01803167212951,135.4036545167826,5.712854491488797,2.9135557906592866,37.1,10.4,20.0,0.0,,340.0,10.4,,1004.6,,3.0,21.1,,,,,
2025-04-16 10:00:00,3,51.51121535209212,167.89434793963034,226.43129574350968,0.0,8.740122170719102,93.67371744325936,3.952460520519303,2.0157548654648445,33.5,13.6,30.0,0.0,,65.0,22.0,,1005.3,,3.0,19.5,,,,,
2025-04-16 11:00:00,4,55.23871647892455,181.6570596136517,295.3755557277853,0.0,1.5585826917707537,108.90961030270662,4.576143934079587,2.333833406380589,28.8,17.3,50.0,0.0,,87.0,20.9,,1005.9,,3.0,18.8,,,,,
2025-04-16 12:00:00,4,49.8707808058068,167.09410674605854,253.24278483425127,0.0,8.99451659997772,86.16038408309863,3.953433129829784,2.0162508962131898,28.9,16.5,47.0,0.0,,80.0,16.6,,1005.8,,3.0,18.3,,,,,
2025-04-16 13:00:00,5,70.7294974987026,190.06802910950756,285.4967560607438,0.0,0.0,102.31588811557256,4.7181567052467,2.4062599196758168,28.8,15.3,44.0,0.0,,15.0,8.6,,1006.6,,2.0,17.6,,,,,
2025-04-16 14:00:00,5,56.37369096992025,168.0904079235616,145.292623823467,0.0,1.1303453899025762,102.12694000835364,4.5949985937379445,2.343449282806352,28.1,15.4,46.0,0.0,,336.0,7.6,,1007.3,,3.0,17.3,,,,,
2025-04-16 15:00:00,4,66.57196711447664,142.32013693076547,186.3185930908425,0.0,4.423023723198728,96.5183630780511,4.074391539758197,2.0779396852766805,28.1,15.4,46.0,0.0,,345.0,4.3,,1007.9,,3.0,17.3,,,,,
2025-04-16 16:00:00,4,79.42738351624021,184.3064355448732,237.3785725433404,0.0,0.0,112.93383170897756,4.794965675431186,2.445432494469905,27.8,15.5,47.0,0.0,,228.0,5.8,,1008.5,,3.0,17.200000000000003,,,,,
2025-04-16 17:00:00,5,74.26435232462387,205.07748711842112,274.63466144448824,0.0,4.994855374693239,118.5073519935118,5.253370399674868,2.6792189038341827,27.1,15.8,50.0,0.0,,10.0,5.4,,1008.5,,3.0,17.1,,,,,
2025-04-16 18:00:00,5,84.26383025322647,219.05580992732024,244.300507798331,0.0,5.189307052308805,120.1632386189076,5.355550770073355,2.731330892737412,25.7,16.0,55.0,0.0,,173.0,7.9,,1008.5,,2.0,16.7,,,,,
2025-04-16 19:00:00,5,70.71233420528843,197.1332409135806,230.55352493159992,0.0,6.978966913776093,122.9076608379228,5.36611884760304,2.73672061227755,25.0,16.7,60.0,0.0,,148.0,3.6,,1008.1,,3.0,17.0,,,,,
2025-04-16 20:00:00,4,68.35777147422469,165.46084168362563,208.83917525112145,0.0,9.165599218784246,91.89871220869328,4.140017545679073,2.111408948296327,24.2,15.9,60.0,0.0,,252.0,5.0,,1007.8,,3.0,16.2,,,,,
2025-04-16 21:00:00,3,49.34638935542348,143.4022118750578,153.02966242020142,0.0,6.882717680004459,84.20613365531831,3.6444040437493497,1.8586460623121683,23.4,16.2,64.0,0.0,,196.0,7.2,,1007.6,,3.0,16.2,,,,,
2025-04-16 22:00:00,4,54.26082868324451,140.19044444844687,217.8354000811281,0.0,4.251381566138829,82.09927831074549,3.63639966648778,1.854563829908768,22.8,15.9,65.0,0.0,,216.0,7.2,,1007.4,,1.0,15.8,,,,,
2025-04-16 23:00:00,5,71.2416758212239,165.6663917729577,184.0864155050892,0.0,0.0,104.60647031540732,4.638025546800097,2.3653930288680494,22.1,15.2,65.0,0.0,,221.0,7.9,,1007.1,,1.0,15.1,,,,,
2025-04-17 00:00:00,3,58.1697058518121,144.88450665925208,215.0315562356376,0.0,8.621434710928991,77.01631909476829,3.6521787220845217,1.862611148263106,21.5,14.9,66.0,0.0,,254.0,7.6,,1007.3,,1.0,14.7,,,,,
2025-04-17 01:00:00,5,67.83651765007203,201.05558574781676,281.07944667285074,0.0,8.18929502760499,107.46447442161478,4.786201411904333,2.44096272007121,21.1,14.7,67.0,0.0,,295.0,5.4,,1007.6,,1.0,14.500000000000002,,,,,
2025-04-17 02:00:00,2,26.59773393657772,104.08593436510958,138.6943825625424,0.0,0.0,53.21103131656644,2.270513219070792,1.157961741726104,22.8,14.4,59.0,0.0,,307.0,6.5,,1008.3,,1.0,14.6,,,,,
2025-04-17 03:00:00,2,40.67917529179144,98.75231973127497,79.35213799372269,0.0,3.710934992477244,64.5643154649087,2.8099323965908067,1.4330655222613116,26.4,14.2,47.0,0.0,,122.0,4.7,,1008.8,,1.0,15.8,,,,,
2025-04-17 04:00:00,1,22.29164819472129,85.30650863757542,76.69941942611553,0.0,0.0,43.32321829516917,2.1747166733698995,1.1091055034186488,29.7,13.9,38.0,0.0,,266.0,4.3,,1008.8,,1.0,17.299999999999997,,,,,
2025-04-17 05:00:00,1,27.09609737915421,96.81242414937104,40.58883473418042,0.0,0.0,57.6838000808004,2.4110193135794358,1.229619849925512,32.5,12.7,30.0,0.0,,342.0,6.1,,1008.3,,2.0,18.5,,,,,
2025-04-17 06:00:00,3,60.51910179907116,148.84697076080454,170.9910147676094,0.0,1.8156026571487505,93.00566079449834,4.049496231386425,2.065243078007077,34.7,11.8,25.0,0.0,,6.0,6.1,,1007.4,,1.0,19.700000000000003,,,,,
2025-04-17 07:00:00,5,86.98824175378914,209.71568521581324,267.4759886355864,0.0,6.354124658275689,130.82395607533448,5.6811627069351776,2.8973929805369405,36.0,11.6,23.0,0.0,,29.0,5.0,,1006.2,,1.0,20.6,,,,,
2025-04-17 08:00:00,5,64.68176868785325,157.9510903562713,352.4813387114129,0.0,3.273025182328993,108.79884657853292,4.620435192681091,2.3564219482673567,37.0,10.3,20.0,0.0,,54.0,5.4,,1004.9,,2.0,21.0,,,,,
2025-04-17 09:00:00,5,84.18019864093216,214.0049187377954,361.9889739373456,0.0,6.094695458020045,125.9305233629434,5.487978586255437,2.798869078990273,37.4,10.7,20.0,0.0,,92.0,7.2,,1003.7,,3.0,21.4,,,,,
2025-04-17 10:00:00,4,48.20865653551334,148.31208451261287,234.1993043202745,0.0,0.0,87.98412003253861,3.925943435175076,2.002231151939289,37.2,10.5,20.0,0.0,,153.0,6.8,,1002.8,,3.0,21.200000000000003,,,,,
2025-04-17 11:00:00,3,47.22268979281085,135.72685260611112,166.36902721100324,0.0,5.5514746598533815,81.20394672587489,3.5511989204768937,1.811111449443216,36.9,10.3,20.0,0.0,,88.0,10.1,,1002.0,,3.0,20.9,,,,,
2025-04-17 12:00:00,3,52.46456281454767,157.70684558174608,194.3554802159604,0.0,10.472884883961374,93.64307407955806,4.024906405565177,2.05270226683824,36.3,10.5,21.0,0.0,,66.0,9.7,,1001.7,,3.0,20.5,,,,,
2025-04-17 13:00:00,4,51.12961978666898,127.94883437417562,205.0438905855057,0.0,6.933969260462848,77.8163249556046,3.419561521591746,1.7439763760117906,36.3,10.5,21.0,0.0,,66.0,9.7,,1001.7,,3.0,20.5,,,,,
2025-04-17 14:00:00,3,61.07393682457595,143.63070428061343,248.80712702616464,0.0,0.0,88.74897967126,3.874831618679944,1.9761641255267717,36.3,10.5,21.0,0.0,,66.0,9.7,,1001.7,,3.0,20.5,,,,,
2025-04-17 15:00:00,4,42.125840054265296,152.36364570982457,229.3573407941288,0.0,6.261143241243865,85.4266893917977,3.717564931792485,1.8959581152141671,36.3,10.5,21.0,0.0,,66.0,9.7,,1001.7,,3.0,20.5,,,,,
2025-04-17 16:00:00,3,56.38748479441719,144.7209371383693,171.62740452728943,0.0,0.0,83.98281700578247,3.76331388474807,1.919290081221516,36.3,10.5,21.0,0.0,,66.0,9.7,,1001.7,,3.0,20.5,,,,,
2025-04-17 17:00:00,3,75.25327183736154,185.8008798325584,254.83530641130287,0.0,10.888499904897422,113.84713536265576,5.006847752595578,2.553492353823745,36.3,10.5,21.0,0.0,,66.0,9.7,,1001.7,,3.0,20.5,,,,,
2025-04-17 18:00:00,4,71.05689192465117,205.49975743749528,275.339073371848,0.0,0.2210955595002222,118.4884736738521,5.306398119158247,2.706263040770706,27.7,11.3,36.0,0.0,,279.0,2.5,,1003.9,,3.0,14.9,,,,,
2025-04-17 19:00:00,4,64.72850710589996,197.2758963043551,204.8636465404857,0.0,7.184944248681243,115.37747300993004,4.999975125033746,2.5499873137672107,27.7,11.3,36.0,0.0,,279.0,2.5,,1003.9,,3.0,14.9,,,,,
2025-04-17 20:00:00,3,54.66970406415817,129.14348377896965,229.19314104917723,0.0,0.0,73.71973090449409,3.1585298441751912,1.6108502205293476,27.7,11.3,36.0,0.0,,279.0,2.5,,1003.9,,3.0,14.9,,,,,
2025-04-17 21:00:00,5,69.86721397392911,170.37187755201074,227.2183238474485,0.0,9.18824998878826,110.26213858161614,4.701969790029673,2.398004592915133,27.7,11.3,36.0,0.0,,279.0,2.5,,1003.9,,3.0,14.9,,,,,
2025-04-17 22:00:00,4,51.0201402602476,149.5781718989774,168.6645781873969,0.0,0.0,88.34853160872547,3.9647013011430734,2.0219976635829675,27.7,11.3,36.0,0.0,,279.0,2.5,,1003.9,,3.0,14.9,,,,,
2025-04-17 23:00:00,4,51.64852597282672,156.4212726645073,214.9672154876345,0.0,8.856391070375977,91.9997789582407,4.178288055565686,2.1309269083385,27.7,11.3,36.0,0.0,,279.0,2.5,,1003.9,,3.0,14.9,,,,,
2025-04-18 00:00:00,3,65.88742929235072,168.0496385431331,243.2576109795316,0.0,5.349282712356313,96.31834081868452,4.192838643946443,2.138347708412686,25.7,9.1,35.0,0.0,,328.0,11.9,,1004.1,,3.0,12.7,,,,,
2025-04-18 01:00:00,4,61.42434823085448,181.5409631317728,276.5721818416798,0.0,9.434756021135842,98.12644117987372,4.3769749853791575,2.2322572425433704,25.7,9.1,35.0,0.0,,328.0,11.9,,1004.1,,3.0,12.7,,,,,
2025-04-18 02:00:00,2,23.205043472079364,81.84502522423112,165.21229903236664,0.0,2.866296501634848,43.68523033755659,2.0,1.02,25.7,9.1,35.0,0.0,,328.0,11.9,,1004.1,,3.0,12.7,,,,,
2025-04-18 03:00:00,2,36.997078561047296,109.30678174308666,120.46905719572317,0.0,0.0,56.278770579842416,2.677573546473868,1.3655625087016727,25.7,9.1,35.0,0.0,,328.0,11.9,,1004.1,,3.0,12.7,,,,,
2025-04-18 04:00:00,3,49.66853957665776,119.75514275129989,171.95522308377394,0.0,0.0,66.71968853901653,2.8507884451667245,1.4539021070350295,25.7,9.1,35.0,0.0,,328.0,11.9,,1004.1,,3.0,12.7,,,,,
2025-04-18 05:00:00,2,42.43344926874589,101.16551312063548,231.78250950099957,0.0,1.1110626253176887,57.13854117957885,2.710033119498076,1.382116890944019,25.7,9.1,35.0,0.0,,328.0,11.9,,1004.1,,3.0,12.7,,,,,
2025-04-18 06:00:00,3,60.33106748899565,143.6314442126128,226.11742458249847,0.0,14.350635931761277,79.85863449209279,3.715826203790686,1.89507136393325,32.4,9.2,24.0,0.0,,17.0,9.7,,1004.3,,3.0,17.2,,,,,
2025-04-18 07:00:00,5,85.16904455194566,221.0580016026081,319.89459931232665,0.0,11.893870817394587,129.45510680651486,5.701377897076917,2.9077027275092275,32.4,9.2,24.0,0.0,,17.0,9.7,,1004.3,,3.0,17.2,,,,,
2025-04-18 08:00:00,5,91.09975277287072,212.14317999751216,336.2644181888697,0.0,0.0,125.79165994284016,5.568539196006649,2.839954989963391,32.4,9.2,24.0,0.0,,17.0,9.7,,1004.3,,3.0,17.2,,,,,
2025-04-18 09:00:00,4,72.14506567333311,191.6289742083379,315.2665638995037,0.0,4.586715036406652,115.2367582278472,5.003107888999312,2.551585023389649,32.4,9.2,24.0,0.0,,17.0,9.7,,1004.3,,3.0,17.2,,,,,
2025-04-18 10:00:00,3,55.777930015216505,137.65943026720393,215.9242106241276,0.0,4.53497109613896,77.03751355766538,3.5991354126680584,1.8355590604607095,32.4,9.2,24.0,0.0,,17.0,9.7,,1004.3,,3.0,17.2,,,,,
2025-04-18 11:00:00,4,64.70683136671757,161.34870730301498,267.5411262916262,0.0,0.5318627404600447,97.61064845269038,4.442038252626223,2.265439508839374,32.4,9.2,24.0,0.0,,17.0,9.7,,1004.3,,3.0,17.2,,,,,
2025-04-18 12:00:00,3,45.61737429913901,116.09549892991213,217.30186999640077,0.0,9.195895396702776,74.50875035718525,3.446465303099909,1.7576973045809536,33.7,11.0,25.0,0.0,,46.0,14.0,,998.1,,3.0,18.700000000000003,,,,,
2025-04-18 13:00:00,4,50.64608744058815,134.19483100936137,265.42189750423296,0.0,9.440902379446712,85.33131047260815,3.761322739378109,1.9182745970828357,33.7,11.0,25.0,0.0,,46.0,14.0,,998.1,,3.0,18.700000000000003,,,,,
2025-04-18 14:00:00,4,57.96187931462384,167.4910495561222,233.8980043738352,0.0,2.356608714445718,96.1413240518982,4.103787300467348,2.092931523238348,33.7,11.0,25.0,0.0,,46.0,14.0,,998.1,,3.0,18.700000000000003,,,,,
2025-04-18 15:00:00,4,59.63028025665455,169.6691020034016,287.957512689649,0.0,7.813795284927503,97.57878435582514,4.216626548886555,2.150479539932143,33.7,11.0,25.0,0.0,,46.0,14.0,,998.1,,3.0,18.700000000000003,,,,,
2025-04-18 16:00:00,3,60.84973030985186,132.6561715256471,237.61449051813392,0.0,0.0,80.9010092657481,3.684402455267021,1.879045252186181,33.7,11.0,25.0,0.0,,46.0,14.0,,998.1,,3.0,18.700000000000003,,,,,
2025-04-18 17:00:00,5,84.58219893336982,205.0295918133444,346.1289337366471,0.0,5.939971785909913,123.85863601469698,5.6716873604235065,2.892560553815988,33.7,11.0,25.0,0.0,,46.0,14.0,,998.1,,3.0,18.700000000000003,,,,,
2025-04-18 18:00:00,5,72.02624428736902,216.24439916790317,366.1419442891083,0.0,5.879158503541066,125.5262419001656,5.567028256263064,2.8391844106941626,21.9,13.8,60.0,0.0,,58.0,5.8,,1004.3,,3.0,13.9,,,,,
2025-04-18 19:00:00,4,70.60949606622634,195.17762324416609,161.9797995470416,0.0,0.4037923913118155,111.895488142485,4.9459654842007,2.522442396942357,21.9,13.8,60.0,0.0,,58.0,5.8,,1004.3,,3.0,13.9,,,,,
2025-04-18 20:00:00,3,42.90964136148671,142.09257819190626,155.3047982087146,0.0,1.8188074306863704,79.37613546141002,3.699110596199603,1.8865464040617976,21.9,13.8,60.0,0.0,,58.0,5.8,,1004.3,,3.0,13.9,,,,,
2025-04-18 21:00:00,3,47.92288052486612,130.72834212142826,115.89301720265252,0.0,0.0,76.40284126804286,3.481074523823041,1.775348007149751,21.9,13.8,60.0,0.0,,58.0,5.8,,1004.3,,3.0,13.9,,,,,
2025-04-18 22:00:00,2,58.94049206112712,133.7887628451295,182.26078353881016,0.0,0.0,84.4869815105198,3.824077387576334,1.9502794676639303,21.9,13.8,60.0,0.0,,58.0,5.8,,1004.3,,3.0,13.9,,,,,
2025-04-18 23:00:00,3,61.3706281595575,165.70950957032704,256.56491349517296,0.0,2.5744071514421245,87.64554656251823,3.9239009386254304,2.001189478698969,21.9,13.8,60.0,0.0,,58.0,5.8,,1004.3,,3.0,13.9,,,,,
2025-04-19 00:00:00,3,48.48831623383302,135.2981892825834,161.86828179975078,0.0,2.605620350960936,73.96679304979652,3.304492475368589,1.6852911624379805,19.7,12.9,65.0,0.0,,271.0,2.5,,1004.9,,3.0,12.7,,,,,
2025-04-19 01:00:00,3,57.22622711911891,146.30300816819127,178.01665669267112,0.0,13.904065524606274,84.55519376060256,3.820913236593196,1.9486657506625296,19.7,12.9,65.0,0.0,,271.0,2.5,,1004.9,,3.0,12.7,,,,,
2025-04-19 02:00:00,3,38.1725510822429,96.74672896743122,183.1234847147112,0.0,4.867351093287315,51.46126557744712,2.5936639321132837,1.3227686053777743,19.7,12.9,65.0,0.0,,271.0,2.5,,1004.9,,3.0,12.7,,,,,
2025-04-19 03:00:00,2,48.38406834563732,118.29847132136024,216.61030959406864,0.0,0.0,76.62360705870975,3.0841748448972397,1.572929170897592,19.7,12.9,65.0,0.0,,271.0,2.5,,1004.9,,3.0,12.7,,,,,
2025-04-19 04:00:00,2,43.33587056637122,108.89499719922873,78.89055785185118,0.0,0.952765067323202,62.12163174335146,2.8710247582565067,1.4642226267108185,19.7,12.9,65.0,0.0,,271.0,2.5,,1004.9,,3.0,12.7,,,,,
2025-04-19 05:00:00,2,39.4780915065505,106.9525381374357,147.7169417714701,0.0,9.132855510329732,51.80208596362537,2.475490834864214,1.2625003257807492,19.7,12.9,65.0,0.0,,271.0,2.5,,1004.9,,3.0,12.7,,,,,
2025-04-19 06:00:00,3,56.761673138914766,153.43744623102876,293.2675717599661,0.0,9.038960329691468,90.45656037543628,3.749969278570321,1.912484332070864,29.9,7.7,25.0,0.0,,354.0,11.2,,1004.1,,3.0,14.9,,,,,
2025-04-19 07:00:00,4,69.21207432768898,184.87971289678563,243.1612970518568,0.0,6.309622554737869,106.1287359179458,4.688931246303065,2.391354935614564,29.9,7.7,25.0,0.0,,354.0,11.2,,1004.1,,3.0,14.9,,,,,
